state_code,states,locations,year,total,latitude,longitude
JK,Jammu & Kashmir,Other Factories ,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Train,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Automobile Vehicles,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Passenger Vehicles,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Private Vehicles,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Goods carriers vehicles,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Others ,2015,20,25.78541445,87.4799727
JK,Jammu & Kashmir,School Buildings,2016,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Commercial Buildings,2016,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Residential Buildings,2016,9,25.78541445,87.4799727
JK,Jammu & Kashmir,Government Buildings ,2016,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Mines,2016,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Factory Manufacturing,2016,1,30.71999697,76.78000565
JK,Jammu & Kashmir,Other Factories ,2016,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Train,2016,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Automobile Vehicles,2016,4,30.71999697,76.78000565
JK,Jammu & Kashmir,Passenger Vehicles,2016,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Private Vehicles,2016,4,30.71999697,76.78000565
JK,Jammu & Kashmir,Goods carriers vehicles,2016,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Others ,2016,0,30.71999697,76.78000565
JK,Jammu & Kashmir,School Buildings,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Commercial Buildings,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Residential Buildings,2017,14,30.71999697,76.78000565
JK,Jammu & Kashmir,Government Buildings ,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Mines,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Factory Manufacturing,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Other Factories ,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Train,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Automobile Vehicles,2017,1,30.71999697,76.78000565
JK,Jammu & Kashmir,Passenger Vehicles,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Private Vehicles,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,Goods carriers vehicles,2017,1,30.71999697,76.78000565
JK,Jammu & Kashmir,Others ,2017,0,30.71999697,76.78000565
JK,Jammu & Kashmir,School Buildings,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Commercial Buildings,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Residential Buildings,2018,8,22.09042035,82.15998734
JK,Jammu & Kashmir,Government Buildings ,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Mines,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Factory Manufacturing,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Other Factories ,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Train,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Automobile Vehicles,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Passenger Vehicles,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Private Vehicles,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Goods carriers vehicles,2018,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Others ,2018,4,22.09042035,82.15998734
JK,Jammu & Kashmir,School Buildings,2019,2,22.09042035,82.15998734
JK,Jammu & Kashmir,Commercial Buildings,2019,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Residential Buildings,2019,19,22.09042035,82.15998734
JK,Jammu & Kashmir,Government Buildings ,2019,1,22.09042035,82.15998734
JK,Jammu & Kashmir,Mines,2019,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Factory Manufacturing,2019,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Other Factories ,2019,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Train,2019,0,22.09042035,82.15998734
JK,Jammu & Kashmir,Automobile Vehicles,2019,1,20.26657819,73.0166178
JK,Jammu & Kashmir,Passenger Vehicles,2019,1,20.26657819,73.0166178
JK,Jammu & Kashmir,Private Vehicles,2019,0,20.26657819,73.0166178
JK,Jammu & Kashmir,Goods carriers vehicles,2019,0,20.26657819,73.0166178
JK,Jammu & Kashmir,Others ,2019,0,20.26657819,73.0166178
JH,Jharkhand,School Buildings,2015,0,20.26657819,73.0166178
JH,Jharkhand,Commercial Buildings,2015,13,20.26657819,73.0166178
JH,Jharkhand,Residential Buildings,2015,274,20.26657819,73.0166178
JH,Jharkhand,Government Buildings ,2015,0,20.26657819,73.0166178
JH,Jharkhand,Mines,2015,2,20.26657819,73.0166178
JH,Jharkhand,Factory Manufacturing,2015,3,20.26657819,73.0166178
JH,Jharkhand,Other Factories ,2015,1,20.26657819,73.0166178
JH,Jharkhand,Train,2015,0,20.26657819,73.0166178
JH,Jharkhand,Automobile Vehicles,2015,9,20.26657819,73.0166178
JH,Jharkhand,Passenger Vehicles,2015,0,20.26657819,73.0166178
JH,Jharkhand,Private Vehicles,2015,9,20.26657819,73.0166178
JH,Jharkhand,Goods carriers vehicles,2015,0,20.26657819,73.0166178
JH,Jharkhand,Others ,2015,20,20.26657819,73.0166178
JH,Jharkhand,School Buildings,2016,1,20.26657819,73.0166178
JH,Jharkhand,Commercial Buildings,2016,90,20.26657819,73.0166178
JH,Jharkhand,Residential Buildings,2016,76,20.26657819,73.0166178
JH,Jharkhand,Government Buildings ,2016,2,28.6699929,77.23000403
JH,Jharkhand,Mines,2016,7,28.6699929,77.23000403
JH,Jharkhand,Factory Manufacturing,2016,24,28.6699929,77.23000403
JH,Jharkhand,Other Factories ,2016,19,28.6699929,77.23000403
JH,Jharkhand,Train,2016,4,28.6699929,77.23000403
JH,Jharkhand,Automobile Vehicles,2016,12,28.6699929,77.23000403
JH,Jharkhand,Passenger Vehicles,2016,3,28.6699929,77.23000403
JH,Jharkhand,Private Vehicles,2016,7,28.6699929,77.23000403
JH,Jharkhand,Goods carriers vehicles,2016,2,28.6699929,77.23000403
JH,Jharkhand,Others ,2016,16,28.6699929,77.23000403
JH,Jharkhand,School Buildings,2017,0,28.6699929,77.23000403
JH,Jharkhand,Commercial Buildings,2017,98,28.6699929,77.23000403
JH,Jharkhand,Residential Buildings,2017,115,28.6699929,77.23000403
JH,Jharkhand,Government Buildings ,2017,0,28.6699929,77.23000403
JH,Jharkhand,Mines,2017,12,28.6699929,77.23000403
JH,Jharkhand,Factory Manufacturing,2017,9,28.6699929,77.23000403
JH,Jharkhand,Other Factories ,2017,0,28.6699929,77.23000403
JH,Jharkhand,Train,2017,0,28.6699929,77.23000403
JH,Jharkhand,Automobile Vehicles,2017,38,28.6699929,77.23000403
JH,Jharkhand,Passenger Vehicles,2017,13,28.6699929,77.23000403
JH,Jharkhand,Private Vehicles,2017,25,28.6699929,77.23000403
JH,Jharkhand,Goods carriers vehicles,2017,0,15.491997,73.81800065
JH,Jharkhand,Others ,2017,13,15.491997,73.81800065
JH,Jharkhand,School Buildings,2018,0,15.491997,73.81800065
JH,Jharkhand,Commercial Buildings,2018,83,15.491997,73.81800065
JH,Jharkhand,Residential Buildings,2018,76,15.491997,73.81800065
JH,Jharkhand,Government Buildings ,2018,0,15.491997,73.81800065
JH,Jharkhand,Mines,2018,2,15.491997,73.81800065
JH,Jharkhand,Factory Manufacturing,2018,16,15.491997,73.81800065
JH,Jharkhand,Other Factories ,2018,53,15.491997,73.81800065
JH,Jharkhand,Train,2018,6,15.491997,73.81800065
JH,Jharkhand,Automobile Vehicles,2018,24,15.491997,73.81800065
JH,Jharkhand,Passenger Vehicles,2018,5,15.491997,73.81800065
JH,Jharkhand,Private Vehicles,2018,0,15.491997,73.81800065
JH,Jharkhand,Goods carriers vehicles,2018,8,15.491997,73.81800065
JH,Jharkhand,Others ,2018,2,15.491997,73.81800065
JH,Jharkhand,School Buildings,2019,9,15.491997,73.81800065
JH,Jharkhand,Commercial Buildings,2019,93,15.491997,73.81800065
JH,Jharkhand,Residential Buildings,2019,173,15.491997,73.81800065
JH,Jharkhand,Government Buildings ,2019,30,15.491997,73.81800065
JH,Jharkhand,Mines,2019,0,15.491997,73.81800065
JH,Jharkhand,Factory Manufacturing,2019,11,15.491997,73.81800065
JH,Jharkhand,Other Factories ,2019,15,28.45000633,77.01999101
JH,Jharkhand,Train,2019,0,28.45000633,77.01999101
JH,Jharkhand,Automobile Vehicles,2019,9,28.45000633,77.01999101
JH,Jharkhand,Passenger Vehicles,2019,3,28.45000633,77.01999101
JH,Jharkhand,Private Vehicles,2019,3,28.45000633,77.01999101
JH,Jharkhand,Goods carriers vehicles,2019,3,28.45000633,77.01999101
JH,Jharkhand,Others ,2019,5,28.45000633,77.01999101
KA,Karnataka,School Buildings,2015,1,28.45000633,77.01999101
KA,Karnataka,Commercial Buildings,2015,406,28.45000633,77.01999101
KA,Karnataka,Residential Buildings,2015,588,28.45000633,77.01999101
KA,Karnataka,Government Buildings ,2015,0,28.45000633,77.01999101
KA,Karnataka,Mines,2015,0,28.45000633,77.01999101
KA,Karnataka,Factory Manufacturing,2015,1,28.45000633,77.01999101
KA,Karnataka,Other Factories ,2015,18,28.45000633,77.01999101
KA,Karnataka,Train,2015,0,28.45000633,77.01999101
KA,Karnataka,Automobile Vehicles,2015,29,28.45000633,77.01999101
KA,Karnataka,Passenger Vehicles,2015,27,28.45000633,77.01999101
KA,Karnataka,Private Vehicles,2015,0,28.45000633,77.01999101
KA,Karnataka,Goods carriers vehicles,2015,2,28.45000633,77.01999101
KA,Karnataka,Others ,2015,201,28.45000633,77.01999101
KA,Karnataka,School Buildings,2016,5,28.45000633,77.01999101
KA,Karnataka,Commercial Buildings,2016,83,31.10002545,77.16659704
KA,Karnataka,Residential Buildings,2016,991,31.10002545,77.16659704
KA,Karnataka,Government Buildings ,2016,0,31.10002545,77.16659704
KA,Karnataka,Mines,2016,1,31.10002545,77.16659704
KA,Karnataka,Factory Manufacturing,2016,2,31.10002545,77.16659704
KA,Karnataka,Other Factories ,2016,2,31.10002545,77.16659704
KA,Karnataka,Train,2016,0,31.10002545,77.16659704
KA,Karnataka,Automobile Vehicles,2016,4,31.10002545,77.16659704
KA,Karnataka,Passenger Vehicles,2016,4,31.10002545,77.16659704
KA,Karnataka,Private Vehicles,2016,0,31.10002545,77.16659704
KA,Karnataka,Goods carriers vehicles,2016,0,31.10002545,77.16659704
KA,Karnataka,Others ,2016,183,31.10002545,77.16659704
KA,Karnataka,School Buildings,2017,0,31.10002545,77.16659704
KA,Karnataka,Commercial Buildings,2017,64,31.10002545,77.16659704
KA,Karnataka,Residential Buildings,2017,673,31.10002545,77.16659704
KA,Karnataka,Government Buildings ,2017,1,31.10002545,77.16659704
KA,Karnataka,Mines,2017,1,31.10002545,77.16659704
KA,Karnataka,Factory Manufacturing,2017,0,31.10002545,77.16659704
KA,Karnataka,Other Factories ,2017,20,31.10002545,77.16659704
KA,Karnataka,Train,2017,0,31.10002545,77.16659704
KA,Karnataka,Automobile Vehicles,2017,6,31.10002545,77.16659704
KA,Karnataka,Passenger Vehicles,2017,3,34.29995933,74.46665849
KA,Karnataka,Private Vehicles,2017,0,34.29995933,74.46665849
KA,Karnataka,Goods carriers vehicles,2017,3,34.29995933,74.46665849
KA,Karnataka,Others ,2017,242,34.29995933,74.46665849
KA,Karnataka,School Buildings,2018,1,34.29995933,74.46665849
KA,Karnataka,Commercial Buildings,2018,49,34.29995933,74.46665849
KA,Karnataka,Residential Buildings,2018,692,34.29995933,74.46665849
KA,Karnataka,Government Buildings ,2018,0,34.29995933,74.46665849
KA,Karnataka,Mines,2018,1,34.29995933,74.46665849
KA,Karnataka,Factory Manufacturing,2018,0,34.29995933,74.46665849
KA,Karnataka,Other Factories ,2018,15,34.29995933,74.46665849
KA,Karnataka,Train,2018,1,34.29995933,74.46665849
KA,Karnataka,Automobile Vehicles,2018,1,34.29995933,74.46665849
KA,Karnataka,Passenger Vehicles,2018,1,34.29995933,74.46665849
KA,Karnataka,Private Vehicles,2018,0,34.29995933,74.46665849
KA,Karnataka,Goods carriers vehicles,2018,0,34.29995933,74.46665849
KA,Karnataka,Others ,2018,44,34.29995933,74.46665849
KA,Karnataka,School Buildings,2019,1,34.29995933,74.46665849
KA,Karnataka,Commercial Buildings,2019,51,34.29995933,74.46665849
KA,Karnataka,Residential Buildings,2019,645,34.29995933,74.46665849
KA,Karnataka,Government Buildings ,2019,5,34.29995933,74.46665849
KA,Karnataka,Mines,2019,0,23.80039349,86.41998572
KA,Karnataka,Factory Manufacturing,2019,0,23.80039349,86.41998572
KA,Karnataka,Other Factories ,2019,10,23.80039349,86.41998572
KA,Karnataka,Train,2019,0,23.80039349,86.41998572
KA,Karnataka,Automobile Vehicles,2019,4,23.80039349,86.41998572
KA,Karnataka,Passenger Vehicles,2019,0,23.80039349,86.41998572
KA,Karnataka,Private Vehicles,2019,2,23.80039349,86.41998572
KA,Karnataka,Goods carriers vehicles,2019,2,23.80039349,86.41998572
KA,Karnataka,Others ,2019,138,23.80039349,86.41998572
KL,Kerala,School Buildings,2015,0,23.80039349,86.41998572
KL,Kerala,Commercial Buildings,2015,10,23.80039349,86.41998572
KL,Kerala,Residential Buildings,2015,181,23.80039349,86.41998572
KL,Kerala,Government Buildings ,2015,0,23.80039349,86.41998572
KL,Kerala,Mines,2015,0,23.80039349,86.41998572
KL,Kerala,Factory Manufacturing,2015,3,23.80039349,86.41998572
KL,Kerala,Other Factories ,2015,1,23.80039349,86.41998572
KL,Kerala,Train,2015,0,23.80039349,86.41998572
KL,Kerala,Automobile Vehicles,2015,1,23.80039349,86.41998572
KL,Kerala,Passenger Vehicles,2015,0,23.80039349,86.41998572
KL,Kerala,Private Vehicles,2015,0,23.80039349,86.41998572
KL,Kerala,Goods carriers vehicles,2015,1,23.80039349,86.41998572
KL,Kerala,Others ,2015,61,12.57038129,76.91999711
KL,Kerala,School Buildings,2016,0,12.57038129,76.91999711
KL,Kerala,Commercial Buildings,2016,8,12.57038129,76.91999711
KL,Kerala,Residential Buildings,2016,213,12.57038129,76.91999711
KL,Kerala,Government Buildings ,2016,1,12.57038129,76.91999711
KL,Kerala,Mines,2016,2,12.57038129,76.91999711
KL,Kerala,Factory Manufacturing,2016,0,12.57038129,76.91999711
KL,Kerala,Other Factories ,2016,2,12.57038129,76.91999711
KL,Kerala,Train,2016,0,12.57038129,76.91999711
KL,Kerala,Automobile Vehicles,2016,8,12.57038129,76.91999711
KL,Kerala,Passenger Vehicles,2016,1,12.57038129,76.91999711
KL,Kerala,Private Vehicles,2016,4,12.57038129,76.91999711
KL,Kerala,Goods carriers vehicles,2016,3,12.57038129,76.91999711
KL,Kerala,Others ,2016,40,12.57038129,76.91999711
KL,Kerala,School Buildings,2017,0,12.57038129,76.91999711
KL,Kerala,Commercial Buildings,2017,5,12.57038129,76.91999711
KL,Kerala,Residential Buildings,2017,181,12.57038129,76.91999711
KL,Kerala,Government Buildings ,2017,0,12.57038129,76.91999711
KL,Kerala,Mines,2017,0,12.57038129,76.91999711
KL,Kerala,Factory Manufacturing,2017,0,12.57038129,76.91999711
KL,Kerala,Other Factories ,2017,0,12.57038129,76.91999711
KL,Kerala,Train,2017,0,8.900372741,76.56999263
KL,Kerala,Automobile Vehicles,2017,0,8.900372741,76.56999263
KL,Kerala,Passenger Vehicles,2017,0,8.900372741,76.56999263
KL,Kerala,Private Vehicles,2017,0,8.900372741,76.56999263
KL,Kerala,Goods carriers vehicles,2017,0,8.900372741,76.56999263
KL,Kerala,Others ,2017,38,8.900372741,76.56999263
KL,Kerala,School Buildings,2018,0,8.900372741,76.56999263
KL,Kerala,Commercial Buildings,2018,52,8.900372741,76.56999263
KL,Kerala,Residential Buildings,2018,193,8.900372741,76.56999263
KL,Kerala,Government Buildings ,2018,0,8.900372741,76.56999263
KL,Kerala,Mines,2018,0,8.900372741,76.56999263
KL,Kerala,Factory Manufacturing,2018,0,8.900372741,76.56999263
KL,Kerala,Other Factories ,2018,2,8.900372741,76.56999263
KL,Kerala,Train,2018,0,8.900372741,76.56999263
KL,Kerala,Automobile Vehicles,2018,4,8.900372741,76.56999263
KL,Kerala,Passenger Vehicles,2018,1,8.900372741,76.56999263
KL,Kerala,Private Vehicles,2018,0,8.900372741,76.56999263
KL,Kerala,Goods carriers vehicles,2018,0,8.900372741,76.56999263
KL,Kerala,Others ,2018,31,8.900372741,76.56999263
KL,Kerala,School Buildings,2019,0,8.900372741,76.56999263
KL,Kerala,Commercial Buildings,2019,8,8.900372741,76.56999263
KL,Kerala,Residential Buildings,2019,198,10.56257331,72.63686717
KL,Kerala,Government Buildings ,2019,1,10.56257331,72.63686717
KL,Kerala,Mines,2019,0,10.56257331,72.63686717
KL,Kerala,Factory Manufacturing,2019,0,10.56257331,72.63686717
KL,Kerala,Other Factories ,2019,1,10.56257331,72.63686717
KL,Kerala,Train,2019,0,10.56257331,72.63686717
KL,Kerala,Automobile Vehicles,2019,1,10.56257331,72.63686717
KL,Kerala,Passenger Vehicles,2019,0,10.56257331,72.63686717
KL,Kerala,Private Vehicles,2019,1,10.56257331,72.63686717
KL,Kerala,Goods carriers vehicles,2019,0,10.56257331,72.63686717
KL,Kerala,Others ,2019,28,10.56257331,72.63686717
LD,Lakshadweep,School Buildings,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Commercial Buildings,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Residential Buildings,2015,1,10.56257331,72.63686717
LD,Lakshadweep,Government Buildings ,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Mines,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Factory Manufacturing,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Other Factories ,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Train,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Automobile Vehicles,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Passenger Vehicles,2015,0,10.56257331,72.63686717
LD,Lakshadweep,Private Vehicles,2015,0,21.30039105,76.13001949
LD,Lakshadweep,Goods carriers vehicles,2015,0,21.30039105,76.13001949
LD,Lakshadweep,Others ,2015,0,21.30039105,76.13001949
LD,Lakshadweep,School Buildings,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Commercial Buildings,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Residential Buildings,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Government Buildings ,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Mines,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Factory Manufacturing,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Other Factories ,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Train,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Automobile Vehicles,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Passenger Vehicles,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Private Vehicles,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Goods carriers vehicles,2016,0,21.30039105,76.13001949
LD,Lakshadweep,Others ,2016,0,21.30039105,76.13001949
LD,Lakshadweep,School Buildings,2017,0,21.30039105,76.13001949
LD,Lakshadweep,Commercial Buildings,2017,0,21.30039105,76.13001949
LD,Lakshadweep,Residential Buildings,2017,0,21.30039105,76.13001949
LD,Lakshadweep,Government Buildings ,2017,0,21.30039105,76.13001949
LD,Lakshadweep,Mines,2017,0,21.30039105,76.13001949
LD,Lakshadweep,Factory Manufacturing,2017,0,19.25023195,73.16017493
LD,Lakshadweep,Other Factories ,2017,0,19.25023195,73.16017493
LD,Lakshadweep,Train,2017,0,19.25023195,73.16017493
LD,Lakshadweep,Automobile Vehicles,2017,0,19.25023195,73.16017493
LD,Lakshadweep,Passenger Vehicles,2017,0,19.25023195,73.16017493
LD,Lakshadweep,Private Vehicles,2017,0,19.25023195,73.16017493
LD,Lakshadweep,Goods carriers vehicles,2017,0,19.25023195,73.16017493
LD,Lakshadweep,Others ,2017,0,19.25023195,73.16017493
LD,Lakshadweep,School Buildings,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Commercial Buildings,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Residential Buildings,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Government Buildings ,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Mines,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Factory Manufacturing,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Other Factories ,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Train,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Automobile Vehicles,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Passenger Vehicles,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Private Vehicles,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Goods carriers vehicles,2018,0,19.25023195,73.16017493
LD,Lakshadweep,Others ,2018,0,19.25023195,73.16017493
LD,Lakshadweep,School Buildings,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Commercial Buildings,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Residential Buildings,2019,3,24.79997072,93.95001705
LD,Lakshadweep,Government Buildings ,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Mines,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Factory Manufacturing,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Other Factories ,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Train,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Automobile Vehicles,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Passenger Vehicles,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Private Vehicles,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Goods carriers vehicles,2019,0,24.79997072,93.95001705
LD,Lakshadweep,Others ,2019,0,24.79997072,93.95001705
MP,Madhya Pradesh,School Buildings,2015,3,24.79997072,93.95001705
MP,Madhya Pradesh,Commercial Buildings,2015,56,24.79997072,93.95001705
MP,Madhya Pradesh,Residential Buildings,2015,780,24.79997072,93.95001705
MP,Madhya Pradesh,Government Buildings ,2015,2,24.79997072,93.95001705
MP,Madhya Pradesh,Mines,2015,2,24.79997072,93.95001705
MP,Madhya Pradesh,Factory Manufacturing,2015,7,24.79997072,93.95001705
MP,Madhya Pradesh,Other Factories ,2015,48,24.79997072,93.95001705
MP,Madhya Pradesh,Train,2015,3,24.79997072,93.95001705
MP,Madhya Pradesh,Automobile Vehicles,2015,138,25.57049217,91.8800142
MP,Madhya Pradesh,Passenger Vehicles,2015,47,25.57049217,91.8800142
MP,Madhya Pradesh,Private Vehicles,2015,54,25.57049217,91.8800142
MP,Madhya Pradesh,Goods carriers vehicles,2015,37,25.57049217,91.8800142
MP,Madhya Pradesh,Others ,2015,1086,25.57049217,91.8800142
MP,Madhya Pradesh,School Buildings,2016,0,25.57049217,91.8800142
MP,Madhya Pradesh,Commercial Buildings,2016,20,25.57049217,91.8800142
MP,Madhya Pradesh,Residential Buildings,2016,1332,25.57049217,91.8800142
MP,Madhya Pradesh,Government Buildings ,2016,2,25.57049217,91.8800142
MP,Madhya Pradesh,Mines,2016,9,25.57049217,91.8800142
MP,Madhya Pradesh,Factory Manufacturing,2016,5,25.57049217,91.8800142
MP,Madhya Pradesh,Other Factories ,2016,23,25.57049217,91.8800142
MP,Madhya Pradesh,Train,2016,0,25.57049217,91.8800142
MP,Madhya Pradesh,Automobile Vehicles,2016,1,25.57049217,91.8800142
MP,Madhya Pradesh,Passenger Vehicles,2016,0,25.57049217,91.8800142
MP,Madhya Pradesh,Private Vehicles,2016,0,25.57049217,91.8800142
MP,Madhya Pradesh,Goods carriers vehicles,2016,1,25.57049217,91.8800142
MP,Madhya Pradesh,Others ,2016,976,25.57049217,91.8800142
MP,Madhya Pradesh,School Buildings,2017,0,25.57049217,91.8800142
MP,Madhya Pradesh,Commercial Buildings,2017,18,25.57049217,91.8800142
MP,Madhya Pradesh,Residential Buildings,2017,1187,25.57049217,91.8800142
MP,Madhya Pradesh,Government Buildings ,2017,3,23.71039899,92.72001461
MP,Madhya Pradesh,Mines,2017,1,23.71039899,92.72001461
MP,Madhya Pradesh,Factory Manufacturing,2017,32,23.71039899,92.72001461
MP,Madhya Pradesh,Other Factories ,2017,0,23.71039899,92.72001461
MP,Madhya Pradesh,Train,2017,0,23.71039899,92.72001461
MP,Madhya Pradesh,Automobile Vehicles,2017,14,23.71039899,92.72001461
MP,Madhya Pradesh,Passenger Vehicles,2017,9,23.71039899,92.72001461
MP,Madhya Pradesh,Private Vehicles,2017,5,23.71039899,92.72001461
MP,Madhya Pradesh,Goods carriers vehicles,2017,0,23.71039899,92.72001461
MP,Madhya Pradesh,Others ,2017,557,23.71039899,92.72001461
MP,Madhya Pradesh,School Buildings,2018,0,23.71039899,92.72001461
MP,Madhya Pradesh,Commercial Buildings,2018,32,23.71039899,92.72001461
MP,Madhya Pradesh,Residential Buildings,2018,1175,23.71039899,92.72001461
MP,Madhya Pradesh,Government Buildings ,2018,0,23.71039899,92.72001461
MP,Madhya Pradesh,Mines,2018,0,23.71039899,92.72001461
MP,Madhya Pradesh,Factory Manufacturing,2018,1,23.71039899,92.72001461
MP,Madhya Pradesh,Other Factories ,2018,2,23.71039899,92.72001461
MP,Madhya Pradesh,Train,2018,0,23.71039899,92.72001461
MP,Madhya Pradesh,Automobile Vehicles,2018,34,23.71039899,92.72001461
MP,Madhya Pradesh,Passenger Vehicles,2018,34,23.71039899,92.72001461
MP,Madhya Pradesh,Private Vehicles,2018,0,23.71039899,92.72001461
MP,Madhya Pradesh,Goods carriers vehicles,2018,0,25.6669979,94.11657019
MP,Madhya Pradesh,Others ,2018,742,25.6669979,94.11657019
MP,Madhya Pradesh,School Buildings,2019,0,25.6669979,94.11657019
MP,Madhya Pradesh,Commercial Buildings,2019,32,25.6669979,94.11657019
MP,Madhya Pradesh,Residential Buildings,2019,845,25.6669979,94.11657019
MP,Madhya Pradesh,Government Buildings ,2019,0,25.6669979,94.11657019
MP,Madhya Pradesh,Mines,2019,0,25.6669979,94.11657019
MP,Madhya Pradesh,Factory Manufacturing,2019,0,25.6669979,94.11657019
MP,Madhya Pradesh,Other Factories ,2019,3,25.6669979,94.11657019
MP,Madhya Pradesh,Train,2019,0,25.6669979,94.11657019
MP,Madhya Pradesh,Automobile Vehicles,2019,7,25.6669979,94.11657019
MP,Madhya Pradesh,Passenger Vehicles,2019,3,25.6669979,94.11657019
MP,Madhya Pradesh,Private Vehicles,2019,1,25.6669979,94.11657019
MP,Madhya Pradesh,Goods carriers vehicles,2019,3,25.6669979,94.11657019
MP,Madhya Pradesh,Others ,2019,580,25.6669979,94.11657019
MH,Maharashtra,School Buildings,2015,0,25.6669979,94.11657019
MH,Maharashtra,Commercial Buildings,2015,19,25.6669979,94.11657019
MH,Maharashtra,Residential Buildings,2015,286,25.6669979,94.11657019
MH,Maharashtra,Government Buildings ,2015,1,25.6669979,94.11657019
MH,Maharashtra,Mines,2015,0,25.6669979,94.11657019
MH,Maharashtra,Factory Manufacturing,2015,13,25.6669979,94.11657019
MH,Maharashtra,Other Factories ,2015,7,19.82042971,85.90001746
MH,Maharashtra,Train,2015,2,19.82042971,85.90001746
MH,Maharashtra,Automobile Vehicles,2015,30,19.82042971,85.90001746
MH,Maharashtra,Passenger Vehicles,2015,0,19.82042971,85.90001746
MH,Maharashtra,Private Vehicles,2015,1,19.82042971,85.90001746
MH,Maharashtra,Goods carriers vehicles,2015,29,19.82042971,85.90001746
